id,gender,ocp_cd,age
22233,1,9.0,5
22234,1,3.0,4
22235,2,9.0,3
22236,2,9.0,3
22237,2,9.0,4
22238,2,6.0,2
22239,2,9.0,4
22240,2,9.0,4
22241,2,3.0,5
22242,1,3.0,5
22243,1,6.0,2
22244,1,9.0,3
22245,2,2.0,5
22246,2,9.0,4
22247,2,1.0,6
22248,1,9.0,5
22249,1,9.0,3
22250,1,9.0,4
22251,1,9.0,3
22252,2,9.0,3
22253,1,9.0,3
22254,2,3.0,3
22255,1,9.0,3
22256,2,6.0,3
22257,1,9.0,4
22258,2,9.0,3
22259,1,4.0,4
22260,1,3.0,4
22261,2,3.0,3
22262,2,3.0,4
22263,2,7.0,3
22264,1,3.0,4
22265,2,9.0,4
22266,2,7.0,4
22267,2,9.0,4
22268,1,9.0,4
22269,1,9.0,3
22270,2,9.0,3
22271,2,3.0,3
22272,1,3.0,4
22273,2,1.0,3
22274,1,9.0,3
22275,1,9.0,6
22276,2,3.0,3
22277,2,3.0,5
22278,1,3.0,3
22279,1,3.0,3
22280,2,9.0,5
22281,1,4.0,5
22282,1,9.0,4
22283,1,9.0,5
22284,2,3.0,4
22285,2,9.0,3
22286,2,9.0,4
22287,2,3.0,3
22288,1,3.0,4
22289,2,3.0,3
22290,1,9.0,5
22291,1,3.0,4
22292,1,9.0,3
22293,1,9.0,3
22294,1,9.0,3
22295,1,9.0,4
22296,2,3.0,3
22297,2,7.0,3
22298,1,3.0,5
22299,1,3.0,3
22300,2,3.0,4
22301,2,3.0,4
22302,2,9.0,4
22303,2,13.0,4
22304,2,3.0,5
22305,2,3.0,4
22306,1,9.0,4
22307,2,3.0,4
22308,1,3.0,5
22309,2,3.0,3
22310,2,9.0,4
22311,1,3.0,5
22312,2,9.0,4
22313,1,9.0,4
22314,1,3.0,5
22315,2,3.0,3
22316,2,9.0,5
22317,1,9.0,3
22318,2,3.0,4
22319,2,3.0,3
22320,2,3.0,3
22321,1,9.0,3
22322,2,9.0,4
22323,2,9.0,4
22324,2,4.0,4
22325,1,3.0,4
22326,2,7.0,5
22327,1,9.0,4
22328,1,9.0,5
22329,1,9.0,5
22330,1,3.0,3
22331,2,9.0,4
22332,2,3.0,4
22333,2,9.0,3
22334,2,3.0,3
22335,1,3.0,4
22336,1,9.0,4
22337,1,3.0,3
22338,1,4.0,3
22339,2,3.0,4
22340,1,9.0,4
22341,1,9.0,3
22342,2,9.0,3
22343,2,3.0,4
22344,1,3.0,3
22345,2,3.0,4
22346,1,9.0,5
22347,2,3.0,4
22348,2,9.0,3
22349,1,3.0,5
22350,2,3.0,3
22351,2,3.0,3
22352,2,9.0,4
22353,2,3.0,6
22354,1,9.0,3
22355,2,3.0,3
22356,2,3.0,3
22357,1,3.0,5
22358,2,9.0,5
22359,1,9.0,3
22360,2,9.0,4
22361,1,3.0,3
22362,1,3.0,6
22363,2,9.0,3
22364,2,3.0,4
22365,2,3.0,3
22366,1,3.0,4
22367,2,3.0,4
22368,1,9.0,3
22369,2,4.0,6
22370,2,2.0,4
22371,2,9.0,3
22372,1,9.0,4
22373,2,3.0,3
22374,1,3.0,3
22375,2,3.0,4
22376,2,13.0,4
22377,2,9.0,3
22378,1,3.0,4
22379,2,9.0,3
22380,1,4.0,4
22381,1,9.0,5
22382,2,3.0,3
22383,2,3.0,3
22384,2,3.0,3
22385,2,9.0,5
22386,2,9.0,3
22387,1,9.0,4
22388,2,9.0,3
22389,2,9.0,3
22390,2,9.0,4
22391,2,3.0,5
22392,2,13.0,4
22393,1,9.0,3
22394,2,3.0,5
22395,2,12.0,5
22396,2,3.0,3
22397,1,3.0,5
22398,1,3.0,4
22399,2,3.0,3
22400,1,1.0,5
22401,2,3.0,3
22402,1,9.0,3
22403,2,3.0,3
22404,2,3.0,6
22405,2,9.0,5
22406,1,3.0,5
22407,1,9.0,5
22408,2,3.0,3
22409,2,9.0,5
22410,2,3.0,2
22411,1,3.0,5
22412,1,3.0,5
22413,1,3.0,3
22414,1,9.0,3
22415,1,3.0,4
22416,1,3.0,4
22417,2,3.0,4
22418,1,4.0,6
22419,1,9.0,4
22420,2,9.0,4
22421,1,9.0,3
22422,1,9.0,4
22423,2,9.0,3
22424,1,9.0,3
22425,2,9.0,3
22426,1,4.0,6
22427,2,3.0,3
22428,2,3.0,3
22429,1,3.0,3
22430,2,3.0,5
22431,2,3.0,3
22432,1,9.0,5
22433,2,9.0,4
22434,1,3.0,3
22435,1,9.0,5
22436,1,3.0,4
22437,1,4.0,6
22438,1,3.0,3
22439,1,3.0,3
22440,1,9.0,3
22441,1,3.0,3
22442,1,9.0,3
22443,2,9.0,4
22444,1,9.0,4
22445,2,3.0,3
22446,2,3.0,4
22447,2,9.0,3
22448,2,9.0,2
22449,1,3.0,3
22450,1,3.0,4
22451,1,3.0,3
22452,2,3.0,5
22453,2,3.0,5
22454,2,3.0,2
22455,1,9.0,4
22456,1,3.0,3
22457,2,7.0,5
22458,1,9.0,4
22459,2,3.0,4
22460,1,9.0,4
22461,2,9.0,3
22462,1,3.0,4
22463,1,3.0,3
22464,2,3.0,3
22465,1,9.0,5
22466,2,3.0,3
22467,2,4.0,3
22468,1,4.0,3
22469,1,3.0,5
22470,2,3.0,4
22471,1,3.0,5
22472,2,9.0,4
22473,2,3.0,3
22474,2,3.0,3
22475,1,9.0,3
22476,2,3.0,3
22477,1,9.0,5
22478,1,3.0,5
22479,2,3.0,3
22480,1,9.0,4
22481,1,3.0,4
22482,1,3.0,4
22483,1,3.0,3
22484,2,9.0,4
22485,1,4.0,3
22486,2,3.0,4
22487,2,9.0,3
22488,2,3.0,3
22489,1,9.0,4
22490,1,9.0,4
22491,1,9.0,5
22492,1,9.0,4
22493,2,3.0,3
22494,1,9.0,6
22495,1,3.0,3
22496,1,3.0,4
22497,1,3.0,4
22498,2,3.0,4
22499,1,9.0,4
22500,2,3.0,3
22501,2,9.0,4
22502,2,9.0,4
22503,1,3.0,5
22504,1,3.0,4
22505,1,3.0,6
22506,2,9.0,4
22507,1,9.0,4
22508,1,9.0,4
22509,1,9.0,4
22510,2,13.0,3
22511,1,3.0,4
22512,1,9.0,3
22513,2,3.0,4
22514,1,9.0,4
22515,1,9.0,3
22516,2,3.0,4
22517,2,3.0,3
22518,2,3.0,4
22519,1,3.0,5
22520,1,9.0,4
22521,2,3.0,2
22522,2,3.0,4
22523,2,3.0,3
22524,2,3.0,4
22525,1,9.0,4
22526,2,4.0,4
22527,2,3.0,4
22528,1,9.0,5
22529,1,3.0,4
22530,1,9.0,4
22531,2,3.0,5
22532,2,6.0,2
22533,2,3.0,3
22534,1,9.0,5
22535,1,9.0,4
22536,2,1.0,3
22537,2,7.0,6
22538,1,9.0,4
22539,1,1.0,4
22540,1,3.0,3
22541,2,9.0,4
22542,1,9.0,3
22543,1,3.0,5
22544,2,3.0,3
22545,1,9.0,3
22546,1,3.0,4
22547,1,9.0,4
22548,2,3.0,3
22549,1,3.0,3
22550,1,3.0,3
22551,1,3.0,3
22552,2,9.0,5
22553,2,9.0,4
22554,1,4.0,6
22555,1,9.0,3
22556,2,3.0,6
22557,1,3.0,4
22558,1,9.0,4
22559,1,3.0,4
22560,2,9.0,5
22561,1,3.0,5
22562,1,9.0,3
22563,1,3.0,3
22564,2,13.0,4
22565,1,9.0,3
22566,2,9.0,6
22567,1,9.0,3
22568,1,9.0,4
22569,1,9.0,3
22570,1,3.0,4
22571,2,9.0,4
22572,1,3.0,5
22573,2,3.0,3
22574,2,3.0,4
22575,1,3.0,4
22576,2,13.0,5
22577,2,3.0,5
22578,2,9.0,4
22579,1,3.0,3
22580,2,9.0,3
22581,2,3.0,3
22582,2,3.0,4
22583,2,3.0,4
22584,2,9.0,5
22585,2,3.0,3
22586,2,9.0,4
22587,1,3.0,4
22588,1,9.0,4
22589,1,9.0,4
22590,1,9.0,4
22591,2,9.0,3
22592,1,3.0,3
22593,1,3.0,3
22594,2,9.0,3
22595,2,9.0,3
22596,1,3.0,5
22597,1,9.0,3
22598,1,9.0,5
22599,2,9.0,3
22600,1,7.0,4
22601,1,9.0,3
22602,2,9.0,5
22603,1,13.0,3
22604,2,9.0,4
22605,2,3.0,4
22606,1,3.0,4
22607,1,9.0,4
22608,2,3.0,4
22609,1,13.0,4
22610,2,4.0,4
22611,1,3.0,4
22612,1,3.0,4
22613,1,3.0,4
22614,2,9.0,3
22615,1,9.0,4
22616,1,9.0,4
22617,1,3.0,4
22618,1,3.0,4
22619,1,3.0,3
22620,1,9.0,3
22621,1,9.0,3
22622,1,9.0,4
22623,1,3.0,4
22624,1,3.0,4
22625,1,3.0,4
22626,2,3.0,5
22627,2,9.0,3
22628,2,3.0,4
22629,1,4.0,4
22630,1,9.0,4
22631,1,13.0,5
22632,2,9.0,4
22633,1,3.0,4
22634,1,9.0,3
22635,1,3.0,5
22636,2,3.0,2
22637,1,9.0,5
22638,1,9.0,5
22639,1,9.0,4
22640,2,3.0,6
22641,2,9.0,4
22642,1,9.0,3
22643,1,3.0,5
22644,1,9.0,3
22645,2,3.0,4
22646,1,3.0,4
22647,1,7.0,5
22648,2,3.0,3
22649,1,7.0,4
22650,1,3.0,3
22651,1,2.0,3
22652,2,3.0,3
22653,2,3.0,4
22654,1,3.0,3
22655,1,9.0,4
22656,2,9.0,3
22657,2,1.0,4
22658,2,9.0,4
22659,1,3.0,4
22660,1,3.0,3
22661,2,3.0,3
22662,1,9.0,4
22663,2,3.0,5
22664,2,9.0,5
22665,2,3.0,3
22666,2,3.0,4
22667,1,9.0,5
22668,1,3.0,3
22669,1,9.0,6
22670,1,9.0,3
22671,2,9.0,4
22672,2,3.0,4
22673,2,3.0,4
22674,1,3.0,4
22675,2,3.0,3
22676,1,3.0,4
22677,1,3.0,5
22678,2,9.0,5
22679,2,3.0,3
22680,2,3.0,4
22681,1,3.0,4
22682,1,9.0,4
22683,1,3.0,4
22684,2,9.0,4
22685,1,3.0,5
22686,2,3.0,5
22687,2,3.0,4
22688,2,3.0,3
22689,1,9.0,3
22690,2,3.0,4
22691,2,9.0,3
22692,2,3.0,4
22693,1,3.0,3
22694,2,3.0,3
22695,2,3.0,3
22696,2,9.0,6
22697,1,3.0,5
22698,1,3.0,3
22699,1,3.0,4
22700,1,3.0,4
22701,2,3.0,4
22702,1,4.0,4
22703,1,9.0,4
22704,1,3.0,4
22705,2,9.0,3
22706,2,9.0,4
22707,2,3.0,3
22708,2,3.0,4
22709,2,9.0,5
22710,2,9.0,4
22711,2,9.0,3
22712,1,3.0,3
22713,1,9.0,5
22714,1,9.0,4
22715,2,3.0,6
22716,1,3.0,5
22717,2,9.0,5
22718,2,9.0,4
22719,1,9.0,4
22720,2,9.0,3
22721,1,9.0,3
22722,1,3.0,4
22723,1,3.0,5
22724,2,3.0,3
22725,1,3.0,4
22726,2,1.0,4
22727,1,9.0,6
22728,2,9.0,3
22729,1,9.0,3
22730,2,3.0,3
22731,2,9.0,3
22732,2,9.0,4
22733,1,3.0,4
22734,1,3.0,4
22735,2,3.0,5
22736,1,9.0,4
22737,1,9.0,3
22738,2,3.0,4
22739,2,9.0,4
22740,2,3.0,3
22741,2,9.0,4
22742,1,9.0,4
22743,2,3.0,4
22744,2,9.0,3
22745,1,9.0,4
22746,2,9.0,4
22747,1,9.0,4
22748,2,3.0,3
22749,1,9.0,4
22750,2,3.0,4
22751,1,3.0,6
22752,1,3.0,3
22753,2,9.0,3
22754,1,9.0,4
22755,1,3.0,4
22756,1,9.0,3
22757,1,9.0,5
22758,2,1.0,3
22759,2,3.0,3
22760,2,9.0,4
22761,1,3.0,4
22762,1,9.0,4
22763,1,3.0,3
22764,2,9.0,3
22765,2,9.0,2
22766,2,9.0,3
22767,2,9.0,4
22768,1,3.0,4
22769,2,9.0,4
22770,2,3.0,4
22771,2,3.0,2
22772,2,3.0,4
22773,2,3.0,4
22774,2,3.0,4
22775,1,9.0,4
22776,1,9.0,4
22777,1,3.0,5
22778,2,3.0,4
22779,1,9.0,4
22780,1,3.0,4
22781,2,9.0,3
22782,2,9.0,4
22783,2,9.0,4
22784,1,3.0,4
22785,2,3.0,5
22786,1,9.0,4
22787,2,3.0,3
22788,1,3.0,4
22789,2,12.0,3
22790,2,9.0,4
22791,1,3.0,6
22792,2,3.0,5
22793,1,9.0,4
22794,1,4.0,6
22795,1,9.0,4
22796,1,3.0,4
22797,1,3.0,4
22798,2,9.0,4
22799,1,4.0,4
22800,2,3.0,3
22801,2,3.0,4
22802,1,3.0,5
22803,1,9.0,4
22804,1,3.0,3
22805,2,3.0,4
22806,1,4.0,3
22807,2,3.0,3
22808,2,3.0,4
22809,1,3.0,4
22810,1,3.0,5
22811,1,3.0,5
22812,2,9.0,4
22813,1,3.0,5
22814,1,9.0,6
22815,2,3.0,4
22816,2,4.0,5
22817,1,3.0,3
22818,2,3.0,3
22819,2,3.0,5
22820,1,3.0,3
22821,1,9.0,3
22822,1,4.0,4
22823,2,3.0,3
22824,2,2.0,3
22825,1,3.0,3
22826,1,9.0,4
22827,1,3.0,4
22828,2,3.0,2
22829,2,9.0,4
22830,2,3.0,4
22831,2,9.0,3
22832,2,3.0,4
22833,2,9.0,3
22834,2,9.0,3
22835,1,3.0,4
22836,1,3.0,4
22837,2,3.0,3
22838,1,3.0,4
22839,2,3.0,3
22840,1,7.0,5
22841,2,3.0,3
22842,1,4.0,3
22843,2,3.0,3
22844,2,3.0,3
22845,2,4.0,3
22846,2,3.0,3
22847,2,9.0,3
22848,2,3.0,3
22849,1,3.0,5
22850,1,9.0,4
22851,1,9.0,3
22852,2,9.0,4
22853,1,9.0,4
22854,1,3.0,5
22855,1,3.0,3
22856,2,9.0,4
22857,2,3.0,5
22858,2,3.0,5
22859,1,4.0,4
22860,1,9.0,5
22861,1,9.0,3
22862,1,3.0,4
22863,1,3.0,3
22864,1,1.0,4
22865,2,9.0,5
22866,1,3.0,5
22867,2,3.0,4
22868,2,3.0,4
22869,1,9.0,4
22870,1,9.0,4
22871,2,3.0,5
22872,1,2.0,4
22873,2,3.0,4
22874,1,9.0,3
22875,1,3.0,3
22876,2,3.0,4
22877,1,3.0,4
22878,1,9.0,5
22879,1,3.0,3
22880,2,3.0,3
22881,1,3.0,5
22882,2,9.0,4
22883,2,9.0,3
22884,1,3.0,4
22885,2,3.0,3
22886,2,3.0,4
22887,2,9.0,2
22888,2,3.0,4
22889,2,3.0,5
22890,2,9.0,3
22891,2,9.0,5
22892,2,3.0,4
22893,2,3.0,3
22894,1,3.0,4
22895,1,9.0,4
22896,2,3.0,4
22897,2,3.0,5
22898,1,9.0,4
22899,2,9.0,3
22900,1,3.0,4
22901,1,1.0,5
22902,2,9.0,4
22903,1,9.0,3
22904,1,9.0,3
22905,1,9.0,5
22906,1,3.0,4
22907,1,9.0,4
22908,2,3.0,3
22909,1,3.0,3
22910,2,3.0,3
22911,1,9.0,4
22912,2,3.0,3
22913,1,3.0,3
22914,2,3.0,2
22915,1,9.0,4
22916,1,9.0,4
22917,1,3.0,3
22918,1,9.0,3
22919,2,3.0,5
22920,2,3.0,3
22921,2,9.0,4
22922,1,9.0,3
22923,1,3.0,3
22924,1,9.0,4
22925,2,9.0,4
22926,1,3.0,4
22927,1,9.0,5
22928,2,3.0,4
22929,1,3.0,5
22930,2,3.0,4
22931,2,9.0,3
22932,1,9.0,4
22933,2,3.0,4
22934,2,9.0,5
22935,2,3.0,3
22936,1,13.0,5
22937,2,1.0,4
22938,2,9.0,4
22939,2,9.0,3
22940,2,4.0,5
22941,2,3.0,3
22942,1,3.0,3
22943,2,1.0,3
22944,2,9.0,6
22945,2,9.0,4
22946,1,3.0,4
22947,2,4.0,4
22948,2,9.0,3
22949,1,9.0,5
22950,2,9.0,4
22951,1,9.0,4
22952,1,4.0,3
22953,2,1.0,3
22954,2,3.0,3
22955,2,3.0,4
22956,1,4.0,3
22957,2,3.0,3
22958,1,3.0,4
22959,2,2.0,6
22960,2,3.0,3
22961,2,3.0,5
22962,1,9.0,4
22963,2,1.0,4
22964,2,3.0,4
22965,1,9.0,3
22966,1,9.0,4
22967,2,9.0,4
22968,1,9.0,4
22969,1,9.0,3
22970,2,9.0,5
22971,1,3.0,3
22972,1,9.0,3
22973,2,9.0,3
22974,1,4.0,6
22975,2,1.0,3
22976,2,9.0,5
22977,2,3.0,3
22978,2,9.0,3
22979,2,3.0,3
22980,2,3.0,3
22981,2,9.0,3
22982,1,9.0,4
22983,1,9.0,5
22984,2,3.0,3
22985,2,3.0,5
22986,2,3.0,3
22987,2,9.0,4
22988,2,9.0,3
22989,2,9.0,4
22990,2,3.0,3
22991,1,1.0,3
22992,2,9.0,4
22993,1,3.0,3
22994,2,3.0,4
22995,2,3.0,4
22996,2,9.0,4
22997,1,3.0,3
22998,2,9.0,5
22999,2,9.0,4
23000,2,3.0,3
23001,1,9.0,6
23002,2,9.0,4
23003,2,9.0,3
23004,2,3.0,3
23005,2,3.0,4
23006,2,3.0,3
23007,1,1.0,3
23008,2,9.0,3
23009,1,3.0,5
23010,1,9.0,3
23011,1,3.0,4
23012,1,9.0,3
23013,2,9.0,5
23014,1,3.0,3
23015,2,2.0,3
23016,1,3.0,4
23017,2,11.0,6
23018,2,3.0,5
23019,2,3.0,3
23020,1,9.0,4
23021,2,9.0,4
23022,1,9.0,5
23023,2,9.0,4
23024,2,3.0,3
23025,2,3.0,5
23026,1,9.0,6
23027,1,9.0,4
23028,1,9.0,6
23029,2,9.0,4
23030,1,9.0,4
23031,2,9.0,5
23032,1,9.0,4
23033,1,9.0,3
23034,2,3.0,4
23035,2,7.0,3
23036,2,9.0,4
23037,2,9.0,3
23038,1,9.0,5
23039,1,9.0,6
23040,1,9.0,3
23041,1,3.0,5
23042,1,9.0,5
23043,1,3.0,6
23044,2,3.0,5
23045,1,3.0,4
23046,2,3.0,3
23047,1,3.0,5
23048,1,3.0,4
23049,2,9.0,4
23050,2,3.0,3
23051,2,3.0,2
23052,2,3.0,4
23053,2,9.0,5
23054,2,4.0,6
23055,1,3.0,4
23056,2,3.0,3
23057,1,9.0,5
23058,1,9.0,4
23059,2,1.0,3
23060,1,3.0,4
23061,1,3.0,4
23062,2,3.0,3
23063,1,9.0,4
23064,2,9.0,3
23065,2,9.0,3
23066,1,3.0,4
23067,2,9.0,6
23068,1,9.0,4
23069,1,9.0,4
23070,2,3.0,4
23071,2,3.0,3
23072,1,9.0,4
23073,2,9.0,3
23074,1,9.0,4
23075,2,9.0,3
23076,2,3.0,4
23077,1,3.0,3
23078,1,3.0,4
23079,2,3.0,3
23080,2,3.0,4
23081,2,3.0,3
23082,1,3.0,3
23083,2,3.0,2
23084,1,9.0,6
23085,1,3.0,5
23086,2,9.0,4
23087,1,9.0,4
23088,2,9.0,4
23089,2,1.0,6
23090,2,3.0,4
23091,2,9.0,4
23092,2,9.0,3
23093,1,9.0,3
23094,2,3.0,4
23095,2,3.0,5
23096,2,9.0,4
23097,2,9.0,3
23098,1,3.0,3
23099,2,9.0,4
23100,1,3.0,4
23101,1,9.0,3
23102,1,4.0,5
23103,2,3.0,4
23104,1,3.0,3
23105,1,9.0,3
23106,2,9.0,3
23107,2,3.0,3
23108,2,9.0,5
23109,2,9.0,4
23110,2,3.0,5
23111,2,3.0,3
23112,1,3.0,2
23113,1,9.0,5
23114,2,9.0,3
23115,2,3.0,3
23116,1,9.0,3
23117,1,3.0,5
23118,1,9.0,3
23119,2,9.0,5
23120,1,3.0,6
23121,2,9.0,4
23122,2,9.0,4
23123,2,3.0,3
23124,2,1.0,3
23125,1,9.0,3
23126,1,3.0,4
23127,2,3.0,3
23128,1,9.0,5
23129,1,13.0,5
23130,2,3.0,4
23131,2,9.0,3
23132,2,9.0,3
23133,1,3.0,3
23134,1,9.0,4
23135,2,9.0,4
23136,1,9.0,4
23137,1,9.0,5
23138,1,3.0,3
23139,2,3.0,2
23140,2,9.0,4
23141,2,1.0,5
23142,1,9.0,4
23143,2,9.0,3
23144,2,9.0,5
23145,2,9.0,5
23146,2,3.0,4
23147,1,9.0,4
23148,2,3.0,3
23149,2,3.0,4
23150,1,3.0,3
23151,1,9.0,5
23152,1,3.0,3
23153,2,9.0,4
23154,2,3.0,4
23155,2,9.0,3
23156,1,3.0,4
23157,2,3.0,3
23158,1,9.0,5
23159,2,3.0,4
23160,2,9.0,6
23161,2,3.0,4
23162,1,9.0,3
23163,2,9.0,4
23164,2,9.0,3
23165,1,7.0,3
23166,1,9.0,5
23167,1,9.0,4
23168,2,9.0,3
23169,1,3.0,4
23170,1,9.0,4
23171,2,9.0,3
23172,1,3.0,3
23173,1,9.0,4
23174,2,3.0,4
23175,2,3.0,5
23176,1,3.0,3
23177,1,3.0,5
23178,2,4.0,4
23179,1,3.0,4
23180,1,9.0,3
23181,2,3.0,3
23182,1,3.0,4
23183,2,3.0,4
23184,2,9.0,5
23185,1,12.0,4
23186,1,9.0,4
23187,1,3.0,4
23188,2,9.0,2
23189,2,9.0,3
23190,1,9.0,3
23191,2,9.0,4
23192,2,3.0,4
23193,1,9.0,5
23194,1,4.0,5
23195,1,3.0,5
23196,1,9.0,3
23197,1,9.0,3
23198,2,3.0,4
23199,1,3.0,3
23200,1,3.0,3
23201,2,3.0,3
23202,2,9.0,3
23203,2,9.0,3
23204,1,3.0,3
23205,1,7.0,5
23206,1,4.0,4
23207,2,3.0,4
23208,2,3.0,5
23209,2,3.0,4
23210,1,9.0,3
23211,2,3.0,5
23212,2,9.0,4
23213,1,3.0,5
23214,2,3.0,4
23215,1,9.0,4
23216,2,3.0,2
23217,1,9.0,4
23218,2,4.0,5
23219,2,9.0,3
23220,2,3.0,3
23221,2,3.0,5
23222,1,9.0,3
23223,2,9.0,4
23224,1,3.0,3
23225,2,3.0,4
23226,2,9.0,5
23227,2,9.0,4
23228,2,3.0,3
23229,1,3.0,3
23230,1,9.0,5
23231,2,3.0,4
23232,1,3.0,5
23233,2,0.0,3
23234,2,3.0,3
23235,1,9.0,5
23236,2,9.0,4
23237,2,4.0,4
23238,2,3.0,5
23239,2,3.0,3
23240,1,3.0,4
23241,2,9.0,5
23242,1,9.0,4
23243,1,9.0,4
23244,1,9.0,4
23245,2,9.0,4
23246,2,3.0,5
23247,2,3.0,4
23248,2,3.0,4
23249,1,9.0,4
23250,2,9.0,3
23251,1,3.0,6
23252,1,7.0,3
23253,2,3.0,3
23254,2,3.0,4
23255,2,9.0,3
23256,1,9.0,5
23257,1,9.0,3
23258,2,4.0,6
23259,1,3.0,5
23260,2,9.0,4
23261,2,9.0,5
23262,1,9.0,3
23263,1,9.0,4
23264,1,3.0,4
23265,1,9.0,4
23266,1,3.0,4
23267,2,3.0,4
23268,1,3.0,3
23269,2,3.0,4
23270,1,3.0,3
23271,2,3.0,3
23272,1,1.0,5
23273,2,3.0,5
23274,1,9.0,4
23275,1,3.0,4
23276,2,3.0,4
23277,1,9.0,3
23278,2,9.0,3
23279,1,3.0,4
23280,2,3.0,5
23281,2,3.0,3
23282,2,9.0,3
23283,1,9.0,5
23284,2,9.0,5
23285,2,3.0,4
23286,1,3.0,3
23287,2,3.0,3
23288,1,4.0,3
23289,2,9.0,3
23290,1,9.0,3
23291,1,3.0,5
23292,1,3.0,4
23293,2,3.0,4
23294,1,9.0,5
23295,2,9.0,3
23296,2,3.0,3
23297,2,3.0,3
23298,2,3.0,4
23299,2,3.0,4
23300,1,3.0,5
23301,1,9.0,3
23302,1,9.0,6
23303,2,3.0,4
23304,1,3.0,3
23305,1,3.0,3
23306,1,3.0,4
23307,1,3.0,3
23308,2,3.0,3
23309,1,3.0,4
23310,1,3.0,4
23311,1,9.0,4
23312,1,3.0,4
23313,2,9.0,4
23314,2,3.0,3
23315,1,3.0,3
23316,1,9.0,4
23317,2,3.0,4
23318,1,9.0,5
23319,2,9.0,4
23320,1,3.0,4
23321,1,9.0,4
23322,1,12.0,3
23323,2,9.0,5
23324,2,9.0,3
23325,1,9.0,3
23326,2,3.0,3
23327,1,9.0,4
23328,2,9.0,3
23329,1,3.0,3
23330,2,3.0,4
23331,1,3.0,4
23332,2,3.0,4
23333,2,4.0,4
23334,1,9.0,4
23335,1,9.0,3
23336,2,3.0,4
23337,2,3.0,3
23338,2,4.0,5
23339,2,2.0,5
23340,2,9.0,6
23341,2,9.0,3
23342,1,9.0,3
23343,2,3.0,4
23344,2,3.0,4
23345,1,3.0,4
23346,2,3.0,2
23347,2,9.0,5
23348,1,3.0,3
23349,1,9.0,3
23350,2,9.0,4
23351,1,9.0,3
23352,1,9.0,4
23353,1,9.0,5
23354,2,3.0,3
23355,1,3.0,3
23356,1,3.0,4
23357,1,9.0,4
23358,1,3.0,3
23359,1,3.0,4
23360,2,9.0,5
23361,2,9.0,4
23362,1,9.0,4
23363,1,3.0,5
23364,2,3.0,3
23365,2,3.0,3
23366,2,9.0,4
23367,2,3.0,3
23368,1,3.0,3
23369,1,9.0,4
23370,1,1.0,4
23371,1,3.0,3
23372,1,3.0,6
23373,2,3.0,3
23374,1,3.0,5
23375,2,3.0,2
23376,2,9.0,4
23377,2,4.0,5
23378,2,1.0,4
23379,2,9.0,5
23380,1,4.0,6
23381,1,9.0,4
23382,2,2.0,4
23383,1,3.0,5
23384,2,9.0,3
23385,2,3.0,3
23386,1,9.0,3
23387,1,3.0,4
23388,1,9.0,3
23389,2,3.0,4
23390,1,9.0,3
23391,1,3.0,3
23392,1,9.0,4
23393,2,9.0,4
23394,2,3.0,3
23395,2,9.0,3
23396,2,3.0,3
23397,1,9.0,4
23398,2,9.0,3
23399,1,9.0,4
23400,2,13.0,4
23401,2,9.0,5
23402,2,3.0,3
23403,2,9.0,3
23404,2,3.0,4
23405,2,9.0,3
23406,2,3.0,3
23407,1,9.0,4
23408,1,3.0,4
23409,1,9.0,3
23410,1,3.0,5
23411,1,3.0,6
23412,2,3.0,4
23413,1,3.0,4
23414,2,9.0,3
23415,1,9.0,3
23416,1,3.0,4
23417,1,3.0,3
23418,2,3.0,3
23419,1,4.0,6
23420,2,3.0,3
23421,1,9.0,3
23422,1,3.0,4
23423,2,9.0,3
23424,2,3.0,3
23425,1,9.0,5
23426,2,5.0,4
23427,1,3.0,3
23428,2,1.0,4
23429,1,9.0,3
23430,2,3.0,4
23431,1,9.0,3
23432,2,3.0,4
23433,2,9.0,5
23434,2,3.0,3
23435,2,9.0,4
23436,1,9.0,3
23437,1,3.0,4
23438,2,9.0,3
23439,1,3.0,4
23440,2,9.0,4
23441,2,3.0,3
23442,2,9.0,3
23443,1,3.0,6
23444,2,3.0,5
23445,2,3.0,4
23446,2,3.0,4
23447,2,1.0,4
23448,2,4.0,6
23449,2,2.0,4
23450,2,9.0,4
23451,1,3.0,5
23452,1,3.0,3
23453,1,9.0,4
23454,1,3.0,6
23455,1,3.0,5
23456,2,9.0,3
23457,1,4.0,6
23458,1,9.0,6
23459,1,9.0,5
23460,1,9.0,3
23461,2,9.0,3
23462,1,9.0,4
23463,1,9.0,4
23464,2,3.0,5
23465,2,3.0,3
23466,2,3.0,3
23467,2,9.0,4
23468,1,9.0,4
23469,2,3.0,4
23470,2,9.0,3
23471,1,3.0,4
23472,2,9.0,3
23473,1,9.0,4
23474,1,3.0,4
23475,2,3.0,6
23476,2,9.0,3
23477,2,3.0,5
23478,1,9.0,3
23479,1,3.0,5
23480,2,9.0,6
23481,1,9.0,3
23482,2,9.0,4
23483,2,3.0,5
23484,2,3.0,3
23485,1,9.0,4
23486,2,9.0,4
23487,1,3.0,4
23488,1,9.0,4
23489,1,3.0,5
23490,2,3.0,4
23491,1,3.0,6
23492,2,3.0,3
23493,2,3.0,4
23494,1,9.0,3
23495,2,3.0,4
23496,2,4.0,3
23497,1,9.0,6
23498,1,3.0,3
23499,2,9.0,3
23500,1,3.0,5
23501,1,9.0,4
23502,2,9.0,4
23503,1,9.0,4
